model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
claude-sonnet-4-6,claude-sonnet-4-6,images/68313646/68313646_4.jpg,68313646,bathroom,4,6.3,6,0.88,True,bathroom,"This bathroom features a large-format stone/porcelain tile throughout (walls, floor, and shower), a custom floating stone/concrete double trough vanity with sleek modern fixtures, and a frameless open walk-in rain shower with ceiling-mounted rainfall head — all hallmarks of upscale/designer design. The space is notably spacious with high ceilings, a clean minimalist aesthetic, and premium coordinated finishes throughout. It falls solidly in the upscale/designer range (Level 6), approaching luxury/spa territory, but lacks a freestanding tub or the grand architectural detail of a Level 7.",3417,257,3393,0,0,6.643,0.004945,
gpt-4o,gpt-4o-2024-08-06,images/30718819/30718819_6.jpg,30718819,bathroom,1,5.0,5,0.9,True,bathroom,"The bathroom features a modern vanity with a sleek design and a contemporary faucet. The wall tiles are large and have a neutral tone, complemented by a decorative accent wall. The overall design is cohesive and modern, but it lacks the high-end materials and spaciousness seen in more luxurious bathrooms. It fits well within the nicely renovated category, indicating a score around Level 5.",2280,104,0,0,0,4.317,0.006740,
claude-sonnet-4-6,claude-sonnet-4-6,images/68313646/68313646_4.jpg,68313646,bathroom,5,6.3,6,0.85,True,bathroom,"This bathroom features a large-format frameless walk-in shower with floor-to-ceiling stone-look porcelain tile in a sophisticated taupe/grey tone, a custom floating stone slab double vanity with integrated trough sink and sleek modern faucets, and a large frameless mirror with contemporary linear lighting. The space is notably spacious with high ceilings, a clean minimalist architectural design, and premium coordinated finishes throughout — clearly above a standard Level 5 renovation. The absence of a freestanding tub and the slightly industrial/minimalist aesthetic keep it just below the full spa-luxury of Level 7.",3417,258,3393,0,0,6.651,0.004960,
gemini-2.5-flash,gemini-2.5-flash,images/72670045/72670045_5.jpg,72670045,kitchen,2,3.7,4,0.9,True,kitchen,"The kitchen features updated white and light wood cabinetry, a modern gold-toned faucet, and white subway tile backsplash, indicating a recent renovation. However, the wood countertops and white appliances, combined with the small galley layout, prevent it from reaching a higher luxury level.",980,1272,0,0,1179,8.24,0.003474,
claude-sonnet-4-6,claude-sonnet-4-6,images/455580860/455580860_11.jpg,455580860,bathroom,2,6.2,6,0.85,True,bathroom,"This bathroom features a wall-mounted (floating) toilet, a frameless glass walk-in shower, large-format stone-look tile on the walls, a herringbone marble/stone tile floor, a warm wood floating double vanity with white quartz countertop, undermount sinks, polished chrome widespread faucets, and rounded arch mirrors. The cohesive, modern design with premium materials (wall-to-wall large tile, herringbone floor, wall-hung toilet) and the frameless glass enclosure push this clearly above mid-range. It falls just short of Level 7 due to the modest size visible and absence of a freestanding tub or statement lighting fixture.",3417,270,3393,0,0,18.39,0.005140,
gemini-2.5-flash,gemini-2.5-flash,images/72670045/72670045_5.jpg,72670045,kitchen,3,3.8,4,0.9,True,kitchen,"The kitchen features new, clean white base cabinets and light wood upper cabinets with glass inserts, paired with butcher block countertops. While the gold-tone faucet is a modern upgrade, the appliances are basic white, and the overall design, though updated, uses entry-level materials.",980,1023,674,0,928,8.161,0.002700,
gemini-2.5-flash,gemini-2.5-flash,images/72670045/72670045_5.jpg,72670045,kitchen,4,3.7,4,0.9,True,kitchen,"The kitchen features updated white and light wood cabinetry, a modern gold-toned faucet, and white subway tile backsplash, indicating a recent renovation. However, the wood countertops and white appliances, combined with the small galley layout, prevent it from reaching a higher luxury level.",980,1272,674,0,1179,8.328,0.003322,
claude-sonnet-4-6,claude-sonnet-4-6,images/338701821/338701821_7.jpg,338701821,bathroom,1,4.2,4,0.82,True,bathroom,"The bathroom features clean white subway tile walls, a dark espresso vanity cabinet with a white countertop/undermount sink, polished nickel fixtures, and a round black-framed mirror — all cohesive and contemporary. However, the shower is a standard tub-shower combo with a curtain rod (no frameless glass enclosure), which limits the luxury ceiling. The overall design is stylish and updated but falls short of a walk-in glass shower or premium stone materials seen at Level 5+.",3417,231,3054,339,0,9.607,0.005724,
gemini-2.5-flash,gemini-2.5-flash,images/72670045/72670045_5.jpg,72670045,kitchen,5,3.7,4,0.9,True,kitchen,"The kitchen features updated white and light wood cabinetry, a modern gold-toned faucet, and white subway tile backsplash, indicating a recent renovation. However, the wood countertops and white appliances, combined with the small galley layout, prevent it from reaching a higher luxury level.",980,1272,674,0,1179,8.517,0.003322,
gpt-4o,gpt-4o-2024-08-06,images/30718819/30718819_6.jpg,30718819,bathroom,2,5.0,5,0.9,True,bathroom,"The bathroom features a modern vanity with a sleek design and a contemporary faucet. The wall tiles are large and have a neutral tone, complemented by a decorative accent wall with a mosaic pattern. The overall design is cohesive and modern, but it lacks the spaciousness and premium materials seen in higher luxury levels.",2280,90,0,0,0,4.655,0.006600,
claude-sonnet-4-6,claude-sonnet-4-6,images/338701821/338701821_7.jpg,338701821,bathroom,2,4.5,5,0.82,True,bathroom,"The bathroom features clean white subway tile walls, a dark espresso-finish vanity with a white countertop, a round black-framed mirror, and polished chrome/nickel fixtures — all coherent and modern. However, the shower is a standard tub-shower combo with a curtain rod (no frameless glass enclosure), which limits the luxury ceiling. The design is stylish and well-executed but falls into the updated mid-range to nicely renovated category, comparable to Level 4–5 anchors.",3417,235,3393,0,0,7.297,0.004615,
gemini-2.5-flash,gemini-2.5-flash,images/449031388/449031388_1.jpg,449031388,kitchen,1,5.2,5,0.9,True,kitchen,"The kitchen features modern white shaker cabinets, light solid-surface countertops (likely quartz), and a vibrant blue subway tile backsplash. It is equipped with stainless steel appliances and under-cabinet lighting, indicating a recent and cohesive renovation. The galley layout, however, prevents the inclusion of a large island or more expansive design elements typically found in higher luxury levels.",980,1123,674,0,998,7.652,0.002950,
claude-sonnet-4-6,claude-sonnet-4-6,images/338701821/338701821_7.jpg,338701821,bathroom,4,4.3,4,0.82,True,bathroom,"The bathroom features clean white subway tile walls, a dark espresso-finish vanity with a white countertop, a round black-framed mirror, and polished chrome/nickel fixtures — all coherent and modern. However, the shower is a standard tub-shower combo with a curtain rod (no frameless glass enclosure), which limits the luxury ceiling. The overall design is stylish and updated but not high-end; it aligns closely with Level 4 (updated mid-range) with some elements nudging toward Level 5 due to the intentional design choices and quality tile work.",3417,251,3393,0,0,6.045,0.004855,
claude-sonnet-4-6,claude-sonnet-4-6,images/338701821/338701821_7.jpg,338701821,bathroom,3,4.5,5,0.82,True,bathroom,"The bathroom features clean white subway tile walls, a dark espresso-finish vanity with a white countertop, a round black-framed mirror, and polished chrome/nickel fixtures — all coherent and modern. However, the shower is a standard tub-shower combo with a curtain rod (no frameless glass enclosure), which limits the luxury ceiling. The design is stylish and well-executed but falls into the updated mid-range to nicely renovated category, comparable to Level 4–5 anchors.",3417,235,3393,0,0,7.394,0.004615,
gemini-2.5-flash,gemini-2.5-flash,images/449031388/449031388_1.jpg,449031388,kitchen,2,5.2,5,0.9,True,kitchen,"The kitchen features modern white shaker cabinets, light solid-surface countertops (likely quartz), and a vibrant blue subway tile backsplash. It is equipped with stainless steel appliances and under-cabinet lighting, indicating a recent and cohesive renovation. The galley layout, however, prevents the inclusion of a large island or more expansive design elements typically found in higher luxury levels.",980,1123,0,0,998,8.086,0.003102,
gpt-4o,gpt-4o-2024-08-06,images/30718819/30718819_6.jpg,30718819,bathroom,3,5.0,5,0.9,True,bathroom,"The bathroom features a modern vanity with a sleek design and a contemporary faucet. The wall tiles are large and have a neutral tone, complemented by a decorative accent wall. The overall design is cohesive and modern, but it lacks the high-end materials and spaciousness seen in more luxurious bathrooms. It fits well within the nicely renovated category.",2280,96,1920,0,0,3.968,0.004260,
claude-sonnet-4-6,claude-sonnet-4-6,images/338701821/338701821_7.jpg,338701821,bathroom,5,4.3,4,0.82,True,bathroom,"The bathroom features clean white subway tile walls, a dark espresso vanity cabinet with a white countertop/undermount sink, polished nickel fixtures, and a round black-framed mirror — all cohesive and contemporary. However, the shower is a standard tub-shower combo with a curtain rod (no frameless glass enclosure), which limits the luxury ceiling. The overall design is stylish and updated but falls into the mid-range updated category rather than upscale, aligning closely with Level 4 with a slight push toward 4.5 due to the quality tile work and intentional design choices.",3417,255,3393,0,0,9.698,0.004915,
claude-sonnet-4-6,claude-sonnet-4-6,images/245015247/245015247_8.jpg,245015247,bathroom,1,4.2,4,0.82,True,bathroom,"The bathroom features large-format marble (or marble-look) tile covering the walls and floor, which is a premium material choice that elevates the space above a typical mid-range bath. However, the vanity is a basic white builder-grade pedestal-style cabinet with a simple white sink, and the mirror is a standard recessed medicine cabinet with Hollywood-style globe lights — both dated and modest. The tub-shower combo with a handheld showerhead is functional but not upscale, and the black accent border tile, while adding some design intent, reads as a dated 1980s–90s aesthetic. The marble tile is the standout feature, but the overall package — small footprint, basic vanity, dated lighting, tub-combo — keeps this solidly in the mid-range updated category.",3417,296,3054,339,0,7.759,0.006699,
gemini-2.5-flash,gemini-2.5-flash,images/449031388/449031388_1.jpg,449031388,kitchen,3,4.8,5,0.9,True,kitchen,"The kitchen features a cohesive, modern design with white shaker cabinets, light solid surface countertops, and a vibrant blue subway tile backsplash. It includes updated stainless steel appliances and under-cabinet lighting, indicating a recent and quality renovation. The galley layout, however, limits its overall luxury appeal compared to kitchens with larger islands.",980,1400,674,0,1282,8.697,0.003642,
gemini-2.5-flash,gemini-2.5-flash,images/449031388/449031388_1.jpg,449031388,kitchen,5,4.8,5,0.9,True,kitchen,"The kitchen features a cohesive, modern design with white shaker cabinets, light solid surface countertops, and a vibrant blue subway tile backsplash. It includes updated stainless steel appliances and under-cabinet lighting, indicating a recent and quality renovation. The galley layout, however, limits its overall luxury appeal compared to kitchens with larger islands.",980,1400,0,0,1282,8.596,0.003794,
gemini-2.5-flash,gemini-2.5-flash,images/320252928/320252928_3.jpg,320252928,kitchen,1,6.0,6,0.95,True,kitchen,"This kitchen features high-end stainless steel appliances, including a professional-style range and a large French door refrigerator. The dark, modern shaker cabinets, white solid-surface countertops, and subway tile backsplash create a cohesive and upscale design. Modern pendant and recessed lighting further enhance the premium feel.",980,932,0,0,818,6.623,0.002624,
claude-sonnet-4-6,claude-sonnet-4-6,images/245015247/245015247_8.jpg,245015247,bathroom,2,3.8,4,0.78,True,bathroom,"The bathroom features large-format marble (or marble-look) tile covering the walls and floor, which is a notably upscale material choice. However, the vanity is a basic white builder-grade pedestal-style cabinet with a simple white sink, and the mirror is a standard recessed medicine cabinet with Hollywood-style bulb lighting. The tub-shower combo with a handheld showerhead is functional but not high-end, and the black accent border tile, while adding some design intent, feels dated. Overall, the marble tile elevates this above a basic bathroom, but the small vanity, tub-shower combo, and dated fixtures keep it from reaching true mid-to-upper renovation territory.",3417,272,3393,0,0,8.457,0.005170,
gemini-2.5-flash,gemini-2.5-flash,images/320252928/320252928_3.jpg,320252928,kitchen,2,6.0,6,0.95,True,kitchen,"This kitchen features high-end stainless steel appliances, including a professional-style range and a large French door refrigerator. The dark, modern shaker cabinets, white solid-surface countertops, and subway tile backsplash create a cohesive and upscale design. Modern pendant and recessed lighting further enhance the premium feel.",980,932,674,0,818,6.666,0.002472,
gemini-2.5-flash,gemini-2.5-flash,images/449031388/449031388_1.jpg,449031388,kitchen,4,4.8,5,0.9,True,kitchen,"The kitchen features a cohesive, modern design with white shaker cabinets, light solid surface countertops, and a vibrant blue subway tile backsplash. It includes updated stainless steel appliances and under-cabinet lighting, indicating a recent and quality renovation. The galley layout, however, limits its overall luxury appeal compared to kitchens with larger islands.",980,1400,0,0,1282,10.145,0.003794,
claude-sonnet-4-6,claude-sonnet-4-6,images/245015247/245015247_8.jpg,245015247,bathroom,3,4.2,4,0.78,True,bathroom,"The bathroom features large-format marble (or marble-look) tile covering the walls and floor, which is a premium material choice that elevates the space. However, the vanity is a basic white builder-grade pedestal-style cabinet with a simple white sink, and the mirror is a standard recessed medicine cabinet with Hollywood-style bulb lighting. The tub-shower combo with a handheld showerhead is functional but not upscale, and the black accent border tile adds a dated design element. Overall, the marble tile is the standout feature pushing this above mid-range, but the basic vanity, tub-shower combo, and dated lighting fixtures keep it from reaching a true Level 5 renovation.",3417,274,3393,0,0,8.035,0.005200,
claude-sonnet-4-6,claude-sonnet-4-6,images/245015247/245015247_8.jpg,245015247,bathroom,4,4.0,4,0.78,True,bathroom,"The bathroom features large-format marble (or marble-look) tile covering the walls and floor, which is a premium material that elevates the space. However, the vanity is a basic white builder-grade pedestal-style cabinet with a simple white sink, and the mirror is a standard recessed medicine cabinet with Hollywood-style bulb lighting. The tub-shower combo with a handheld showerhead is functional but not upscale, and the black accent border tile adds a dated touch. Overall, the marble tile is the standout feature pushing this above a basic Level 3, but the modest vanity, tub-shower combo, and dated lighting fixtures keep it from reaching Level 5.",3417,270,3393,0,0,7.6,0.005140,
gemini-2.5-flash,gemini-2.5-flash,images/320252928/320252928_3.jpg,320252928,kitchen,3,6.0,6,0.95,True,kitchen,"This kitchen features high-end stainless steel appliances, including a professional-style range and a large French door refrigerator. The dark, modern shaker cabinets, white solid-surface countertops, and subway tile backsplash create a cohesive and upscale design. Modern pendant and recessed lighting further enhance the premium feel.",980,932,0,0,818,7.464,0.002624,
gpt-4o,gpt-4o-2024-08-06,images/30718819/30718819_6.jpg,30718819,bathroom,4,5.0,5,0.9,True,bathroom,"The bathroom features modern design elements such as a sleek vanity with a contemporary finish, high-quality tile work on the walls, and a stylish backsplash. The fixtures appear to be of good quality, and the overall design is cohesive and modern. However, it lacks the spaciousness and additional luxury features like a walk-in shower or soaking tub that would elevate it to a higher level.",2280,105,0,0,0,5.015,0.006750,
claude-sonnet-4-6,claude-sonnet-4-6,images/449031388/449031388_10.jpg,449031388,bathroom,1,5.8,6,0.82,True,bathroom,"The bathroom features bold, handmade-style zellige or glazed ceramic green tiles covering the walls floor-to-ceiling, creating a striking designer statement. A frameless glass walk-in shower enclosure, a floating walnut vanity with integrated sink, large-format slate/stone-look floor tiles, and a premium solid wood door with modern hardware all point to a deliberate, high-end contemporary design. The cohesive, intentional aesthetic with quality materials and architectural confidence places this clearly above mid-range, though the relatively compact footprint and absence of a soaking tub or double vanity keep it from reaching Level 7 spa territory.",3417,260,3054,339,0,6.729,0.006159,
claude-sonnet-4-6,claude-sonnet-4-6,images/449031388/449031388_10.jpg,449031388,bathroom,2,5.8,6,0.82,True,bathroom,"The bathroom features bold, handmade-style zellige or glazed ceramic green tiles covering the walls floor-to-ceiling, creating a striking designer statement. A frameless glass walk-in shower enclosure, a floating walnut vanity with integrated sink, large-format slate/stone-look floor tiles, and a premium solid wood door with modern hardware all point to a deliberate, high-end contemporary design. The cohesive, intentional aesthetic with quality materials and architectural confidence places this clearly above mid-range, though the relatively compact footprint and absence of a soaking tub or double vanity keep it from reaching Level 7 spa territory.",3417,260,3054,339,0,7.417,0.006159,
gemini-2.5-flash,gemini-2.5-flash,images/320252928/320252928_3.jpg,320252928,kitchen,4,5.7,6,0.9,True,kitchen,"This kitchen features modern dark shaker cabinets, white quartz countertops, and a clean white subway tile backsplash, creating a cohesive and updated aesthetic. High-end stainless steel appliances, including a professional-style range and a large French door refrigerator, significantly elevate its luxury level, placing it firmly between nicely renovated and upscale.",980,996,674,0,879,6.964,0.002632,
gemini-2.5-flash,gemini-2.5-flash,images/320252928/320252928_3.jpg,320252928,kitchen,5,6.0,6,0.95,True,kitchen,"This kitchen features high-end stainless steel appliances, including a professional-style range and a large French door refrigerator. The dark, modern shaker cabinets, white solid-surface countertops, and subway tile backsplash create a cohesive and upscale design. Modern pendant and recessed lighting further enhance the premium feel.",980,932,674,0,818,6.377,0.002472,
gemini-2.5-flash,gemini-2.5-flash,images/30785005/30785005_12.jpg,30785005,kitchen,1,4.3,4,0.9,True,kitchen,"This kitchen features well-maintained, traditional dark wood cabinetry with decorative elements and granite countertops. It includes a small island with seating and black appliances, which are functional but not high-end stainless steel. The patterned tile flooring and overall condition place it firmly in the updated mid-range category.",980,929,674,0,816,6.541,0.002465,
gemini-2.5-flash,gemini-2.5-flash,images/30785005/30785005_12.jpg,30785005,kitchen,3,4.3,4,0.9,True,kitchen,"This kitchen features well-maintained, traditional dark wood cabinetry with decorative elements and granite countertops. It includes a small island with seating and black appliances, which are functional but not high-end stainless steel. The patterned tile flooring and overall condition place it firmly in the updated mid-range category.",980,929,674,0,816,6.242,0.002465,
claude-sonnet-4-6,claude-sonnet-4-6,images/449031388/449031388_10.jpg,449031388,bathroom,3,6.2,6,0.82,True,bathroom,"This bathroom features a bold, designer-forward aesthetic with floor-to-ceiling handmade zellige-style emerald green tiles that serve as a dramatic statement material. The walk-in frameless glass shower is open and spacious, the flooring is large-format slate/stone tile, and the floating walnut vanity with integrated sink adds a warm, contemporary contrast. The rich wood door with modern hardware and the wall-mounted thermostatic shower controls further elevate the finish quality. While the space is not palatial in scale and lacks a soaking tub or double vanity, the intentional, high-end material choices and cohesive designer vision push it solidly into the upscale/designer tier.",3417,273,3393,0,0,7.075,0.005185,
claude-sonnet-4-6,claude-sonnet-4-6,images/449031388/449031388_10.jpg,449031388,bathroom,4,6.2,6,0.82,True,bathroom,"This bathroom features a bold, designer aesthetic with floor-to-ceiling handmade-style zellige or glazed ceramic green tiles covering the walls, a frameless glass walk-in shower with a rain head, a floating walnut vanity with an integrated sink, large-format slate/stone-look floor tiles, and a premium solid wood door with modern hardware. The design is intentional and high-end, with a cohesive mid-century modern/contemporary feel. However, the space is relatively compact, there is no soaking tub, and the vanity is modest in scale, keeping it from reaching Level 7 spa territory.",3417,257,3393,0,0,6.438,0.004945,
gpt-4o,gpt-4o-2024-08-06,images/30718819/30718819_6.jpg,30718819,bathroom,5,5.5,6,0.9,True,bathroom,"The bathroom features a modern vanity with a sleek design and high-quality materials. The wall tiles are contemporary and well-coordinated, and the overall design is cohesive. However, the space is somewhat limited, and there are no luxury features like a freestanding tub or expansive shower area. This places it above average but not in the luxury category.",2280,99,1920,0,0,4.404,0.004290,
gemini-2.5-flash,gemini-2.5-flash,images/30785005/30785005_12.jpg,30785005,kitchen,2,4.3,4,0.9,True,kitchen,"This kitchen features well-maintained, traditional dark wood cabinetry with decorative elements and granite countertops. It includes a small island with seating and black appliances, which are functional but not high-end stainless steel. The patterned tile flooring and overall condition place it firmly in the updated mid-range category.",980,929,0,0,816,7.859,0.002616,
claude-sonnet-4-6,claude-sonnet-4-6,images/449031388/449031388_10.jpg,449031388,bathroom,5,6.2,6,0.82,True,bathroom,"This bathroom features a bold, designer-forward aesthetic with floor-to-ceiling handmade/zellige-style emerald green tiles that create a striking statement. The walk-in frameless glass shower enclosure, floating walnut vanity, large-format slate/concrete-look floor tiles, and a premium solid wood door with modern hardware all point to a high-end, intentional design. The cohesive mid-century modern aesthetic, quality materials, and architectural confidence place this clearly above average, though the relatively compact size and absence of a soaking tub or double vanity keep it from reaching the top luxury tiers.",3417,254,3393,0,0,7.084,0.004900,
gemini-2.5-flash,gemini-2.5-flash,images/30785005/30785005_12.jpg,30785005,kitchen,4,4.3,4,0.9,True,kitchen,"This kitchen features well-maintained, traditional dark wood cabinetry with decorative elements and granite countertops. It includes a small island with seating and black appliances, which are functional but not high-end stainless steel. The patterned tile flooring and overall condition place it firmly in the updated mid-range category.",980,929,674,0,816,6.317,0.002465,
claude-sonnet-4-6,claude-sonnet-4-6,images/245026136/245026136_3.jpg,245026136,bathroom,1,5.8,6,0.78,True,bathroom,"The bathroom features a glass-enclosed shower with a premium multi-function stainless steel shower panel/tower system, dark granite/stone countertop with undermount sink, dark cabinetry, and decorative mosaic tile work in both the shower and as a border accent. The fixtures are modern chrome, and the large mirror with built-in lighting adds a polished look. However, the space appears relatively compact, and while the finishes are clearly upscale, they don't reach the spa-like scale or architectural grandeur of Level 7+.",3575,240,3054,497,0,6.23,0.006452,
gemini-2.5-flash,gemini-2.5-flash,images/79713844/79713844_10.jpg,79713844,kitchen,1,2.5,3,0.9,True,kitchen,"This kitchen features basic white cabinets, laminate countertops, and dated white appliances including a gas range and dishwasher. The white square tile backsplash is also very standard and basic, placing it firmly in the 'basic/dated' category.",980,669,674,0,584,4.955,0.001815,
claude-sonnet-4-6,claude-sonnet-4-6,images/245015247/245015247_8.jpg,245015247,bathroom,5,3.8,4,0.78,True,bathroom,"The bathroom features large-format marble (or marble-look) tile covering the walls and floor, which is a notable material upgrade. However, the vanity is a basic white builder-grade pedestal-style cabinet with a simple white sink, and the mirror is a standard recessed medicine cabinet with Hollywood-style bulb lighting. The tub-shower combo with a handheld showerhead is functional but not upscale, and the black accent tile border is a dated design choice. Overall, the marble tile elevates it above a basic bathroom, but the small vanity, dated lighting, and tub-shower combo keep it from reaching true mid-to-upper range.",3417,264,3393,0,0,16.631,0.005050,
claude-sonnet-4-6,claude-sonnet-4-6,images/245026136/245026136_3.jpg,245026136,bathroom,2,5.5,6,0.78,True,bathroom,"The bathroom features a glass-enclosed shower with a high-end multi-function stainless steel shower panel/tower system with body jets, dark granite/stone countertop with undermount sink, dark mosaic tile work on walls and as accent banding, and a large mirror with modern bar lighting. The dark cabinetry and coordinated mosaic tile design show a deliberate upscale aesthetic. However, the space appears relatively compact, and while the finishes are clearly above average, they don't quite reach the spacious, spa-like quality of Level 6-7 bathrooms.",3575,248,3054,497,0,6.269,0.006572,
gemini-2.5-flash,gemini-2.5-flash,images/79713844/79713844_10.jpg,79713844,kitchen,2,2.2,2,0.9,True,kitchen,"This kitchen features basic white cabinets, dated white appliances, and simple laminate countertops. The white square tile backsplash further emphasizes its basic and dated aesthetic, aligning it with a 'basic/dated/worn' luxury level.",980,659,674,0,561,5.457,0.001790,
gemini-2.5-flash,gemini-2.5-flash,images/30785005/30785005_12.jpg,30785005,kitchen,5,4.2,4,0.9,True,kitchen,"This kitchen features solid wood cabinets with some decorative elements, consistent granite countertops on both the perimeter and the island, and a tiled floor. While it has an island with seating and updated black appliances, it lacks the premium stainless steel appliances, larger island, and modern lighting often seen in Level 5 renovations, placing it firmly in the updated mid-range category.",980,891,0,0,764,7.047,0.002521,
gemini-2.5-flash,gemini-2.5-flash,images/79713844/79713844_10.jpg,79713844,kitchen,3,2.2,2,0.9,True,kitchen,"This kitchen features basic white cabinets, dated white appliances, and simple laminate countertops. The white square tile backsplash further emphasizes its basic and dated aesthetic, aligning it with a 'basic/dated/worn' luxury level.",980,659,674,0,561,5.819,0.001790,
gemini-2.5-flash,gemini-2.5-flash,images/79713844/79713844_10.jpg,79713844,kitchen,4,2.2,2,0.9,True,kitchen,"This kitchen features basic white cabinets, dated white appliances, and simple laminate countertops. The white square tile backsplash further emphasizes its basic and dated aesthetic, aligning it with a 'basic/dated/worn' luxury level.",980,659,674,0,561,5.24,0.001790,
gpt-4o,gpt-4o-2024-08-06,images/444358981/444358981_10.jpg,444358981,bathroom,1,3.2,3,0.9,True,bathroom,"The bathroom features a basic design with a standard vanity and a shower with a sliding glass door. The fixtures and tiles are functional but appear dated, and the vanity shows signs of wear. The overall condition is maintained but lacks modern updates or high-end finishes.",1940,81,0,0,0,4.749,0.005660,
gemini-2.5-flash,gemini-2.5-flash,images/79713844/79713844_10.jpg,79713844,kitchen,5,2.2,2,0.9,True,kitchen,"This kitchen features basic white cabinets, dated white appliances, and simple laminate countertops. The white square tile backsplash further emphasizes its basic and dated aesthetic, aligning it with a 'basic/dated/worn' luxury level.",980,659,674,0,561,5.248,0.001790,
claude-sonnet-4-6,claude-sonnet-4-6,images/245026136/245026136_3.jpg,245026136,bathroom,3,5.5,6,0.75,True,bathroom,"The bathroom features a glass-enclosed shower with a high-end multi-function stainless steel shower panel/tower system, dark granite/stone countertop with undermount sink, dark cabinetry, and decorative mosaic tile work in both the shower and as a border accent. The large frameless-style mirror with built-in medicine cabinet and modern bar lighting adds to the upscale feel. While the space appears relatively compact and the overall design is bold but not palatial, the quality of materials (granite counters, mosaic tile, premium shower panel) and cohesive dark contemporary design place it solidly above mid-range.",3575,258,3551,0,0,7.972,0.005007,
claude-sonnet-4-6,claude-sonnet-4-6,images/245026136/245026136_3.jpg,245026136,bathroom,5,5.5,6,0.78,True,bathroom,"The bathroom features a glass-enclosed shower with a high-end multi-function stainless steel shower panel/tower system with body jets, dark granite/stone countertop with undermount sink, dark mosaic tile work on walls and as accent banding, and a large mirror with modern bar lighting. The dark cabinetry and coordinated mosaic tile design show a deliberate upscale renovation. However, the space appears relatively compact, the mirror is a standard medicine cabinet style, and the overall scale is modest, keeping it from reaching true luxury/spa territory.",3575,241,3551,0,0,6.671,0.004752,
claude-sonnet-4-6,claude-sonnet-4-6,images/64547202/64547202_16.jpg,64547202,bathroom,1,2.7,3,0.82,True,bathroom,"The bathroom features a basic white vanity cabinet with a simple white countertop/sink, a standard medicine cabinet with mirror, plain ceramic wall tile, a shower curtain (indicating a tub-shower combo rather than a walk-in glass shower), and a small wall-mounted shelf. The fixtures are basic chrome, and the overall design is dated but clean and functional. This aligns closely with Level 2-3 — builder-grade or slightly above, with no notable upgrades or premium materials.",3417,227,3054,339,0,5.923,0.005664,
claude-sonnet-4-6,claude-sonnet-4-6,images/64547202/64547202_16.jpg,64547202,bathroom,2,2.5,3,0.82,True,bathroom,"The bathroom features a basic white vanity cabinet with a simple white countertop/sink, a standard medicine cabinet with mirror, plain ceramic wall tile, a shower curtain (indicating a tub-shower combo rather than a walk-in glass shower), and a small wall-mounted shelf. The fixtures are basic chrome, and the overall design is dated but clean and functional. This aligns closely with Level 2-3 — builder-grade or slightly above, with no notable upgrades or premium materials.",3417,227,3054,339,0,5.589,0.005664,
gemini-2.5-flash,gemini-2.5-flash,images/457917688/457917688_2.jpg,457917688,kitchen,1,4.7,5,0.9,True,kitchen,"This kitchen features modern two-tone flat-panel cabinetry, stainless steel appliances, and what appears to be granite countertops with a decorative mosaic tile backsplash. The overall design is cohesive and updated, placing it above a basic mid-range update, but it lacks a larger island or more premium architectural details to reach a higher luxury level.",980,912,674,0,791,6.265,0.002422,
gpt-4o,gpt-4o-2024-08-06,images/444358981/444358981_10.jpg,444358981,bathroom,2,3.0,3,0.9,True,bathroom,"The bathroom features a basic design with a standard vanity and a shower with a sliding glass door. The materials and fixtures appear functional but are not high-end, and the overall design is plain and somewhat dated. The condition is maintained, but there are visible signs of wear, particularly on the vanity.",1940,89,0,0,0,4.179,0.005740,
claude-sonnet-4-6,claude-sonnet-4-6,images/245026136/245026136_3.jpg,245026136,bathroom,4,5.5,6,0.78,True,bathroom,"The bathroom features a glass-enclosed shower with a high-end multi-function stainless steel shower panel/tower system with body jets, dark granite/stone countertop with undermount sink, dark mosaic tile work on walls and as accent banding, and a large mirror with modern bar lighting. The dark cabinetry and coordinated mosaic tile design show a deliberate upscale aesthetic. However, the space appears relatively compact, and while the finishes are clearly above average, they don't quite reach the spacious, spa-like scale of Level 6-7 bathrooms.",3575,248,3551,0,0,10.191,0.004857,
gemini-2.5-flash,gemini-2.5-flash,images/457917688/457917688_2.jpg,457917688,kitchen,2,4.7,5,0.9,True,kitchen,"The kitchen features modern two-tone flat-panel cabinetry, stainless steel appliances, granite countertops, and a decorative mosaic tile backsplash. While compact and lacking an island, the finishes are updated and cohesive, placing it above typical mid-range.",980,823,674,0,720,6.228,0.002200,
claude-sonnet-4-6,claude-sonnet-4-6,images/64547202/64547202_16.jpg,64547202,bathroom,3,2.5,3,0.82,True,bathroom,"The bathroom features a basic white vanity cabinet with a simple white countertop/sink, a builder-grade chrome faucet, a medicine cabinet with mirror above, and plain ceramic wall tile. A shower curtain (rather than a glass door) indicates a tub-shower combo. The overall design is dated and functional but clean — consistent with a standard older bathroom with no meaningful upgrades. This aligns closely with Level 2-3 anchors: better than derelict but clearly builder-grade and dated with no premium finishes.",3417,236,3054,339,0,6.858,0.005799,
